Date,Content,label
2018-12-14,"신한지주(055550)  +1.88%  BNK금융지주 +1.88% 신한은행·신보·기보  자동차·조선부품사에 2000억 우대보증 신남방특위-금융권  中企에 1조 보증…""금융 플랫폼 본격 가동"" 코스피  낙폭 확대…외인·기관 1000억대 동반 순매도 신보·기보·신한은행  자동차·조선 부품업체 지원 맞손 [신한금융투자 데일리] 12월 하이라이트 주간 0 숨겨져 있던 ‘테마주’들 수익률 쑥쑥 0 은행권 '간편송금' 경쟁...더 편하게  더 빠르게 신한은행  신·기보와 자동차·조선 부품업체 금융지원 업무협약 체결 [마감]코스피  외인·기관 매도에 하락…기술株 ‘우수수’ (주)신한금융지주회사 주식명의개서정지(주주명부폐쇄) 0 신한지주 강원도 춘천서 신한 꿈도담터 개소식 진행 [부고] 진옥동(신한금융지주 부사장)씨 장인상 0 금리인상 약발 나타나나...급락장에도 금융주 반등 0",1
2018-12-17,페이코도 `모바일금융 플랫폼`…토스·카카오페이와 `3파전` 0 경기방어주에서 단기 아이디어 얻어야...투자금 마련은 스탁론으로 0 농협금융  자회사 모바일 '원샷 로그인' 통합 연기…내년 출시 코스피  외인·기관 동반 순매수에 2070선 회복 12월 과대낙폭 신규진입!!단타의 바이블 [더머니스탁론] 0 올라갈 녀석은 올라 간다…지금 사기 좋은 ‘테마주’는? 0 '포스트 베트남' 인도네시아 주목하는 은행권 0,1
2018-12-18,"[아듀 법조 2018] 검찰-삼성 모진 악연…다스 수사부터 삼바까지 0 KB국민은행  국산 토종 SW업체 차세대 배제 논란 신한은행  에쓰오일과 '주유 상품' 공동개발 강화 신한지주  4박5일간 신입직원 공동연수 진행 [포토] 신한은행-에쓰오일 전략접 파트너십 구축 0 조용병 신한금융 회장  신입 직원들에게 ""원 신한"" 강조 '퀸' 언급한 조용병 신한금융 회장 ""전설이 돼라"" 0",1
2018-12-19,"신한은행 해외법인 실적  아시아 '웃고'vs 미주 '울고' '수수료 인하 폭탄' 카드사  너도나도 ""새 먹거리 찾자"" 오창섭 한국투자증권 ""한은  내년 추가 금리인상 어려울 것"" 변동성 큰 연말장…외국인은 '건설주'  기관은 '시총주' 샀다 [더머니스탁론]매수불가종목 즉시 해결 &추가매수 가능 0 [신한금융투자 데일리] 증시 환경 점검 0 오늘 사면 대박 난다…오늘 꼭 사야하는 ‘테마주’는? 0 금융플랫폼 신한플러스  `엄마의 당부` 홍보 영상 300만뷰 넘어서 신한은행  `고객이 가장 추천하는 기업` 5년 연속 1위 수상 신한카드  477·478번째 아름인도서관 오픈 신한플러스  '엄마의 당부' 홍보 영상 300만뷰 돌파 은행 ""외국인 고객 잡아라""...전용센터·어플에 전세 대출까지 0 당국  금융사 이사 자격역할·경영승계 규정한 ‘핸드북’ 준비 신한은행  한국여성경제인협회와 업무협약 체결",1
2018-12-20,조용병 신한금융 회장  지주사 대표 가운데 자사주 보유 '최저' [재테크 풍향계] `13월의 보너스` 연말정산 불려주는 금융상품 활용법 0 삐에로쑈핑 명동에 6호점 오픈 0 [신한금융투자 데일리] 후반부 진입 0 신한은행  삼성전자와 전략적 업무협약 체결 신한은행  삼성전자와 O2O 플랫폼 신상품 개발 협약 삐에로쑈핑 6호점 명동에 오픈 0 카드  부가서비스 현황 조사…'과도한' 기준 정한다,2
2018-12-21,"신한금융  올해 2조5천억 M&A에 투자...금융권 '큰손' 코스피  미 셧다운 우려에도 보합권 등락…코스닥은 '상승' 김포·청주공항 은행 영업점 세번 '유찰'...높은 임대료 발목 0 금융노사  은행권 과당경쟁 해소 합의...KPI 개선 협력키로 [신한금융투자 데일리] FOMC회의 發  긴축 충격 지속될 듯 이대훈 농협은행장  임추위 불참...금융권 '셀프연임' 차단 확산 신한금융투자  특별퇴직 실시 코스피  기관 매수에 강보합 마감… 코스닥 670선 회복 [5보] 신한금융그룹 자회사 CEO 7명 신규  4명 연임 신한은행장에 진옥동…신한금투 사장에 김병철(2보) 0 [7보] 신한은행 부행장에 주철주·고윤주  신한카드 부사장에 이찬홍 코스피 2050선 홀로 방어하는 기관 0 [프로필] 진옥동 신한은행장 후보 '해외통' 0 신한금융 전격 인사...새 은행장에 진옥동 0 [프로필] 신한금융투자 신임 사장에 김병철 부사장 내정 0 신한금융 사장단 인사 전격 단행…신한은행장에 진옥동(종합) 0 [종합]신한은행장에 진옥동...신한금융 CEO '50대'로 세대교체 0 위기의 신한금융 CEO 세대교체…조용병 친정체제 구축 음모론도 0 신한금융 사장단 인사 전격 단행…신한은행장에 진옥동(종합2보) 0 신한금융 사장단 전격 인사 단행…신한은행장에 진옥동 0 [연합뉴스 이 시각 헤드라인] - 20:00 0 신한지주  자회사경영관리위원회 실시…사장단 경영진 후보 추천 조용병 신한금융 회장 ""인적쇄신 지속…퇴임 CEO  회장풀로 육성"" 세대교체·쇄신 위해 두달 앞당겨 대폭 물갈이 0 `ONE 신한` 통한 시너지 극대화 0 외부수혈 늘리고 여성인재도 발탁 0 [시그널] LG화학 올 회사채 발행 1위...주관사는 KB證 선두 0 위기의 신한금융 CEO 세대교체…조용병 친정체제 구축 음모론도(종합) 0",1
2018-12-24,코스피  미국 셧다운 여파 '하락'…2050선 등락 [오전시황]美 증시 급락에 코스피 약세 0 [신한금융투자 데일리] 반등의 조건 0 신한은행  법인 고객 비대면 대출실행 서비스 시행 우리은행 위비뱅크  외부 핀테크社에 전면 개방 조용병 회장  신한지주 ‘부사장 3자리’ 없애고 조직 강화 섬세함·영업력으로 유리천장 뚫었죠 0,2
2018-12-26,"신한지주  목표가 6만5000원 유지...전일종가 4만1250원 -한투證 [1보] 위성호 신한은행장 ""(인사) 당황스럽다"" 0 위성호 신한은행장  전격 교체통보에 당황…""임기중에 왜"" 검은 성탄절 후폭풍…한국 증시 1%대 약세 0 [종합] 위성호 신한은행장 ""갑작스러운 퇴출 통보  당황스럽다"" [신한금융투자 데일리] 달라진 KOSPI 0 신한금융 계열사 노조 연이어 '인사 비판' 목소리 0 [시그널] 신한금투  3년 만에 특별퇴직 단행 인사불만 위성호 행장 행보는…1년 뒤 '신한 대권' 도전하나(종합) 0 신한금융  '차기 회장' 1년 넘게 남았는데....벌써부터 [마켓뷰] 성탄 악몽에 달아난 개미들…코스피 2030 붕괴 0 신한금융 CEO인사 후폭풍…당국 ""일단 지켜보겠다"" 0",2
2018-12-27,다주택자 대출 제2의 규제...'부동산임대업 대출 총량관리' 도입 0 신한지주 “주재성 사외이사 중도퇴임” 0 <유>신한지주  장중 신저가 기록.. 39 코스피 널뛰기…美증시·배당락 영향 맞서며 혼조세(종합) 0 [특징주] '인사 잡음' 신한지주 52주 신저가 0 [신한금융투자 데일리] 이익 사이클과 4/4분기 프리뷰 0 신한은행  눈 움직임만으로 쓸 수 있는 ATM 개발 [특징주]신한지주  신저가 기록하며 3일 연속 하락 [특징주] '인사 잡음' 신한지주 52주 신저가(종합) 0 [증시/마감] 코스피  배당락 불구 미국발 훈풍에 상승 코스피  배당락일에도 강보합 장 마감…개인·외인 동반 매수 미국발 훈풍이 녹인 세계 증시…배당락 韓증시도 강보합 마감 0 신한은행 임추위  진옥동 차기 은행장 확정…'원 신한' 안정화 신한銀 새 행장 진옥동…27일 임추위서 만장일치 의결 0 고액연봉에도 성과급·임금피크제 갈등 0 신한은행 임추위  진옥동 차기 은행장 확정,3
2018-12-28,"[인사] 신한금융지주 0 [인사] 신한은행 0 [신한금융투자 데일리] 안갯속 증시 0 [인사] 신한금융그룹 0 금융권 물갈이 속 홀로 `인사 진통` 겪는 금감원…왜? 0 외면받는 '제로페이'...사용자 불편 없어야 0 조용병 신한금융 회장 ""'조직활력 제고' 최우선 인사…퇴임 CEO도 차기회장 후보군"" 0 조용병 회장 ""신한은행장 등 인사 고민 끝에 내린 결정"" 0",1
2019-01-02,"신한지주  올해 순익 3.3조 최대실적 지속-유진 신한지주  목표가 5만6000원 유지...전일종가 3만9600원 -유진證 [신년사] 조용병 신한금융 회장 ""'창도하는 신한' 실행력 높인다"" 0 신한생명 노조 ""'구조조정 전문가' 정문국 대표 선임 철회해야"" 0 [신년사] 조용병 신한금융 회장 ""관행 탈피해 창조하고 또 창조해야"" 0 [신년사] 위성호 신한은행장 ""초격차 리딩뱅크로 전진하자"" 0 [신년사] 임영진 신한카드 사장 ""'딥 포커스' 통해 위기를 기회로"" 0 [신한금융투자 데일리] (1월 주식 시장 전망) 광야에서 0 [신년사] 위성호 신한은행장 ""52시간 근로제 본격시행…`관점의 대전환` 실천해야"" 0 KB 윤종규 vs 신한 조용병  연초 리딩뱅크 '기싸움' 카드사 CEO 이구동성 ""위기를 기회로…내실강화"" 0 첫 거래일 실망스런 코스피  1.5% 밀리며 2010선 '후퇴' 금융권 사외이사 물갈이…노동이사제 논란 재점화 0",2
2019-01-03,"2018년 국내기업 해외 M&A투자액 전년比 33% 감소 0 경제·금융 수장들 ""어려운 국면 금융역할 더 중요""…범금융 신년인사회 0 가계대출 규제  올해 제대로 약발…은행 수익성 둔화 우려 [금감원 20년]⑤ '국가 위험관리자' 로 앞장…기업공시 투명화도 주도 0 [마감]경기둔화 우려에 코스피  1990선 `뚝`…2년래 최저치 새해 은행권 앞다퉈 '글로벌 전략 고도화' 나선다 0 실적 참 좋은데…바닥 탈출 못하는 은행주 0 주택담보대출 급증에…5대 은행 가계대출 570조원 돌파 0",2
2019-01-04,코스피  애플 쇼크에 장초반 약세...1990선도 뚫려 애플發 쇼크에 코스피 1990선 아래로 0 진옥동 신한은행장 선임 결정적 이유…“임직원 단합” 0 신한은행  2일부터 서울시금고 업무 본격 가동 신한은행  서울시금고 업무 돌입 금융권 '우먼파워' 시대…WM·기업영업까지 '성역(性域)파괴' 0 은행권 '디지털 금융' 체제로 조직정비 '속도' 0 [마감]中 제조업에 맞은 코스피  서비스업에 안도…2010선 회복 기해년 벽두부터 '불협화음' 내는 금융권 노사 0 KB국민은행 전 경영진 '일괄 사의'  노조 파업에 책임,2
2019-01-07,은행주 상승세 출발  신한지주 +0.64% 신한지주  사외이사 후보 `주주추천공모제` 시행 신한지주  사외이사 후보군 구성위한 '주주추천공모제' 실시 신한금융  사외이사 후보 '주주추천공모제' 실시 주식 초보와 고수의 차이는 위기를 기회로 만드는 것! <신용/미수 실시간 대환> 0 '주주가 사외이사 후보 추천을'…신한지주 주주추천공모제 시행 0 주요 은행 희망퇴직 이어져…은행원 수백명 '짐 싼다' 0 신한지주  사외이사 후보 추천 주주추천공모제 실시 KB국민은행 파업 D-1...저녁 9시 전야제 돌입 0 1월 8일 급등 종목 추천 BEST 3! 의심가면 관심종목에 넣어 보세요! 0 [신한금융투자 데일리] 파월이 선사한 방패 하나 0 [마감]코스피  글로벌 훈풍에 2030선 회복…외국인·기관 `사자` 신한희망재단  '청년 해외취업 지원 사업' 발대식 개최,2
2019-01-08,코스피  2040선 강보합 출발…삼성전자 약세 신한은행  신보·기보와 금융지원 업무협약 체결 신용보증기금-신한은행  사회적경제 금융지원 맞손 [신한금융투자 데일리] 유로존  인내 구간 신한은행  신·기보 통해 1조1300억원 보증서 대출 지원 [마켓뷰] 사흘만에 흔들린 한국 증시…전자 투톱은 어닝쇼크 0 금융주펀드 연초부터 울상 0 국민銀 총파업 예상보다 혼란 작아…들켜버린 `과다 인력` 0,2
2019-01-09,신한지주(055550)  +2.08%  KB금융 +1.87% 신한은행  서울 신청사 지하에 `서울시청금융센터` 오픈 미·중 무역협상 낙관론이 달군 코스피…2060대 회복 0 ◈ 새해복~연4. 7&금리 더머니스탁론이 유일합니다.◈ 신한은행  서울시청금융센터 개점...104년만의 시금고 은행 변경 KEB하나은행 인사통합·임단협도 금융권 노사갈등 '난제' 0 신한은행  `시금고 업무 중심` 서울시청금융센터 개소,1
2019-01-10,"아직도 금리 높은 신용거래 하세요?..""똑똑한 투자자는 I-Stock과 함께 해요"" 0 신한은행  경기신용보증재단과 업무협약 코스피  미국발 훈풍에 상승…2070선 `바짝` 신한BNPP운용  제주도서 어린이 예술경제 캠프 개최 [재테크 풍향계] ""새해 금리우대 특판상품 속속 나와"" 0 [신한금융투자 데일리] 행동주의 시대 0 코스피  2060선 유지하며 보합세 신한은행  필리핀 메트로뱅크와 포괄적 업무협약 체결 신한희망재단  공동육아나눔터 참가기관 모집 신한꿈도담터  2차 사업년도 참가기관 모집 실시 신한은행  필리핀 메트로뱅크와 포괄적 업무협약 체결 신한희망재단  공동육아나눔터 `신한꿈도담터` 참가기관 모집 신한銀  경기 소상공인에 1000억원 신규대출 지원 은행  지점 또 줄인다…파업해도 큰 혼선 없어 [오전시황]무역협상 관망세...코스피 2 060선 보합 이광구 구속에 은행권 초긴장…조용병·함영주 연임 '암초'되나 0 [마감시황]코스닥  1개월여만에 680선 넘겨 신한은행  필리핀 2위 메트로뱅크와 포괄적 업무협약 코스피  기관 매도에 2060대 약보합 마감… 코스닥 한 달 만에 680선 회복 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 이광구 前 우리은행장 ‘채용비리' 실형….금융권 긴장 고조 0 [IR일정] 신한지주  BNP Asia Pacific Financials & Property Conference 2019 참가(홍콩) 신한·CJ·한온 ""올해 실적 M&A 덕본다"" 0 [업앤다운] 은행주 하락세…신한지주 2.54%↓ 0",2
2019-01-11,"사법농단 수사받는 박병대 前 대법관에…난감해진 신한금융 0 [리포트]신한은행  필리핀 공략 속도 낸다…메트로뱅크와 협업 은행주 상승 출발  신한지주 +1.04% 대출체질 약화·대손비증가 가능성…은행주 모멘텀↓ 0 [신한금융투자 데일리] KOSPI  “Oil-Dependent” 증권가 희망퇴직 속속 마무리…KB 60명·신한금투 33명 확정 0 함영주 첫 증인심리...""취임 10일된 행장  채용지시 증거 없다""",1
2019-01-14,"코스피  브렉시트·셧다운 우려에 하루만에 하락반전…2070선 신한금투  달러RP 금리 인상 <유>신한지주  장중 신저가 기록.. 38 [초점] 흔들리는 코스피…""1분기 실적 기대감 높은 종목 관심"" 0 [마감]코스피  中 경기둔화 우려에 2060선 '털썩' 카드사도 자동차 금융 강화...캐피탈·은행과 맞짱 0 [더머니스탁론] 겨울의 주식투자!! 수익타이밍포착완료!! 0",2
2019-01-15,"신성장 동력 찾아라…상장사 지분투자·M&A금액 늘었다 0 신한카드  홈페이지 내 온라인 보험몰 오픈 신한지주  BNP Asia Pacific Financials & Property Conference 2019 참가(홍콩) 코스피  中 경기 둔화 우려에도 강보합 출발…2060선 신한금융  신한퓨처스랩 5기 스타트업 모집 실시 은행·보험·증권株  단체로 실적 부진 코스피  외인·기관 동반 사자에 2090선 회복 [신한금융투자 데일리] 중국 부양책 A to Z 0 오후장 기술적 분석 특징주 A(코스피시장) 0 신한지주  신한퓨처스랩 5기 모집 신한카드  홈페이지 내 온라인 보험몰 오픈 [마감]코스피  中 경기부양 의지에 1%대 상승…2090선 회복 국민은행에 이어 신한은행도 희망퇴직…230명 접수 0 ◈ 새해복~연4. 7&금리 더머니스탁론이 유일합니다.◈ 코스피  국내외 요인 어우러지며 2090선 마감… 코스닥 690 회복 금융지주 사외이사 절반 교체?…지배구조법 영향 0 주요은행 희망퇴직 2000여명 떠난다 0 변동보다 싼 고정금리 대출…""지금이 막차"" 0",0
