Date,Title,Content,출처,구분,,,,
2021-10-28 11:31,“진원생명과학, 큐라클” 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,머니투데이,증권-일반,,,
2021-10-28 11:21,"에이치엘비 ""소송 불확실성 해소…지트리 인수 무난 전망""",0,한경뉴스,증권,,,,
2021-10-28 11:15,에이치엘비 물리신 분들은 대응전략 확인하고 탈출하세요!,0,한경뉴스,증권,,,,
2021-10-28 10:52,지트리비앤티 대상 가처분신청 모두 기각...에이치엘비 인수 급물살,0,뉴스핌,금융,,,,
2021-10-28 10:13,[SEN]지트리비앤티," 가처분 신청 모두 기각···HLB컨소시엄 ""지트리 인수 무난할 것""",0,서울경제,증권,,,
2021-10-28 9:20,코스피, 개인·기관 매수에 3030선…삼전은 약보합,0,머니투데이,주식,,,
2021-10-28 9:13,코스닥, 외인·기관 팔자에 약보합 출발,0,이데일리,경제/산업,,,
2021-10-28 8:45,지트리비앤티, 가처분 소송 '완승'…에이치엘비그룹 피인수 '청신호',0,머니투데이,주식,,,
2021-10-28 8:32,[SEN]진양곤 에이치엘비 회장, 美 자회사 엘레바 이사회 의장 선임,0,서울경제,증권,,,
2021-10-27 20:20,에이치엘비 “지트리비앤티 임시주총 연기…불확실성 해소 후 인수”,0,인포스탁,코스닥종목,,,,
2021-10-27 18:35,27일, 코스닥 외국인 순매수상위에 오락·문화 업종 4종목,0,한경뉴스,증권,,,
2021-10-27 18:11,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(10월 27일-최종치),0,서울경제,증권,,,,
2021-10-27 17:25,진양곤 에이치엘비 회장, 美 자회사 엘레바 이사회 의장 선임,0,이데일리,경제/산업,,,
2021-10-27 17:06,증시요약(2) - 코스닥 마감시황,0,인포스탁,코스닥종목,,,,
2021-10-27 16:55,"[SEN]에이치엘비 ""지트리비앤티", 임시주총 2주 연기···불확실성 해소 후 인수”,0,서울경제,증권,,,
2021-10-27 16:50,"에이치엘비 ""진양곤 회장"," 미국 자회사 엘레바 이사회 의장 선임""",0,뉴스핌,금융,,,
2021-10-27 16:43,"지트리비앤티 임시주총 연기... 에이치엘비 컨소 ""주총 통해 불확실성 해소 후 인수""",0,뉴스핌,금융,,,,
2021-10-27 16:38,에이치엘비," 지트리비앤티 주총 2주 연기 ""정공법으로 주주 설득한다""",0,머니투데이,주식,,,
2021-10-27 16:38,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-27 16:34,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-27 16:31,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-27 16:29,"이틀 만에 반등 꺾인 코스피…""韓 증시 빈곤"," 이유가 있다""",0,머니투데이,주식,,,
2021-10-27 16:29,에이치엘비, 주식등의 대량보유자 소유주식수 변동,0,인포스탁,코스닥종목,,,
2021-10-27 16:10,코스피 3,020대로 후퇴…외국인·기관 순매도(종합),0,연합뉴스,경제,,,
2021-10-27 15:38,[코스닥 마감]외인 홀로 매도에 소폭 하락…이틀째 1000선,-1,이데일리,경제/산업,,,,
2021-10-27 15:00,에이치엘비(주) (정정)주주명부폐쇄기간 또는 기준일 설정,0,코스닥공시,신고사항,,,,
2021-10-27 11:49,코스피 장 초반 3020선 약세...외국인·기관 매도,-1,조선비즈,Market,,,,
2021-10-27 11:31,“진원생명과학, 에이치엘비” 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,머니투데이,증권-일반,,,
2021-10-27 11:30,에이치엘비 1주라도 물리신 분들은 반드시 확인하세요!,0,이데일리,경제/산업,,,,
2021-10-27 10:37,외국인·기관 순매도 지속…코스피 오전 중 0.4%↓,-2,아시아경제,증권,,,,
2021-10-27 9:32,코스피 장 초반 3,030대 약세…외국인·기관 순매도(종합),0,연합뉴스,경제,,,
2021-10-27 9:26,코스피," 외인·기관 순매도에 장 초반 약세…""개별종목 장세 전망""",0,한경뉴스,증권,,,
2021-10-27 9:19,개인 순매수에도 코스피 하락 출발…3040선 거래,0,아시아경제,증권,,,,
2021-10-27 9:09,코스닥, 개인 홀로 순매수에 강보합… 전날 이어 1000선 유지,0,이데일리,경제/산업,,,
2021-10-27 7:00,[기업공시  10월 26일]알체라, 19억 규모 얼굴 인식 SW·기술 지원  공급 계약 등,0,서울경제,증권,,,
2021-10-26 19:15,에이치엘비 1주라도 물리신 분들은 꼭 확인하세요!,0,뉴스핌,정치,,,,
2021-10-26 18:54,장 마감 후 기업공시[10월 26일],0,서울경제,증권,,,,
2021-10-26 18:35,26일, 코스닥 외국인 순매수상위에 제약 업종 4종목,0,한경뉴스,증권,,,
2021-10-26 18:13,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(10월 26일-최종치),0,서울경제,증권,,,,
2021-10-26 17:48,[코스닥 공시] 에이치엘비 / 엑세스바이오,0,매경뉴스,증권,,,,
2021-10-26 17:02,에이치엘비, 에프에이 흡수합병 결정,0,이데일리,경제/산업,,,
2021-10-26 16:59,에이치엘비(주) 주주명부폐쇄기간 또는 기준일 설정,0,코스닥공시,신고사항,,,,
2021-10-26 16:59,에이치엘비(주) 회사합병 결정(소규모합병),0,코스닥공시,수시공시,,,,
2021-10-26 16:37,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-26 16:34,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-26 16:31,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-26 16:01,코스피, 외인·기관 '사자' 1% 가까이 상승…시총상위株 모두 올라,0,한경뉴스,증권,,,
2021-10-26 15:42,[코스닥 마감]外·기관 매수세에 1000선 회복…‘천슬라 훈풍’,0,이데일리,경제/산업,,,,
2021-10-26 12:55,“진원생명과학, SK케미칼” 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,머니투데이,증권-일반,,,
2021-10-26 11:30,SK케미칼 1주라도 물리신 분들은 반드시 확인하세요!,0,이데일리,경제/산업,,,,
2021-10-26 9:50,안정적인 투자처로 꼽히는 배당주에 쏠린 눈…지금을 비중확대 기회로?,0,한경뉴스,증권,,,,
2021-10-26 9:09,코스닥, 테슬라 훈풍에 1000선 회복…2차전지株 강세,0,이데일리,경제/산업,,,
2021-10-25 19:45,한국비엔씨 물리신 분들은 반등시기 확인하고 대응하세요!,0,한경뉴스,증권,,,,
2021-10-25 18:35,25일, 외국인 코스닥에서 에코프로비엠(0.00%), 대주전자재료(+8.78%) 등 순매수,0,한경뉴스,증권,,
2021-10-25 18:12,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(10월 25일-최종치),0,서울경제,증권,,,,
2021-10-25 18:09,바이오서 콘텐츠로···코스닥  대장주 '교체 중',0,서울경제,증권,,,,
2021-10-25 18:00,녹십자 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,뉴스핌,정치,,,,
2021-10-25 16:38,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-25 16:34,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-25 16:31,외국인 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-10-25 15:39,[코스닥 마감]개인·기관 '사자' 속 약보합…‘990선’,0,이데일리,경제/산업,,,,
2021-10-25 10:57,환율 효과에 外人 매수 전환했지만…힘겨운 '삼천피' 공방전,0,아시아경제,증권,,,,
2021-10-25 10:20,저평가된 우량 기업 저가매수 타이밍? 수익 더 높이고 싶다면,0,서울경제,증권,,,,
2021-10-25 9:12,코스닥, 외인·기관 '팔자' 속 하락 출발…‘980선’,0,이데일리,경제/산업,,,
2021-10-25 8:22,지트리비앤티, 소송·고소 배경은지트리홀딩스·에스에이치파트너스, 에이치엘비 경영권 양도 반대,0,팍스넷뉴스,산업,,
2021-10-22 18:35,22일, 외국인 코스닥에서 위메이드(-3.47%), 에이치엘비(-2.08%) 등 순매도,0,한경뉴스,증권,,
2021-10-22 16:06,코스피, 힘겹게 3000선 지켜…기업 실적 발표 앞두고 관망세 작용,0,아시아경제,증권,,,
2021-10-22 15:44,[코스닥 마감] 외국인 매수세에 상승…메타버스株 강세,1,이데일리,경제/산업,,,,
2021-10-22 14:10,기관 매수세에 코스피 강보합…3018선까지 오르기도…,0,아시아경제,증권,,,,
2021-10-22 12:03,추천주 무료로주는 주식카톡방, 화제!,0,한경뉴스,증권,,,
2021-10-22 11:45,임상 3상완료! “한국비엔씨” 뛰어 넘을 NEW 바이오!,0,아시아경제,증권,,,,
2021-10-22 11:00,실적 발표 앞두고 숨고르는 코스피…장 초반 3000선 하회,0,아시아경제,증권,,,,
2021-10-22 10:50,게임株들의 반격…코스닥 시총경쟁 재점화,0,아시아경제,증권,,,,
2021-10-22 10:34,코스닥, 모멘텀 부재에 박스권 등락 반복…‘990선’,-1,이데일리,경제/산업,,,
2021-10-22 9:47,코스피 하락 출발…장 초반 3000선 하회하기도,0,아시아경제,증권,,,,
2021-10-22 9:10,코스닥, 外·기관 동반 매도세에 하락 출발…‘991선’,0,이데일리,경제/산업,,,
2021-10-22 8:43,'캐시카우' 인수한 에이치엘비(HLB), 관리종목 지정 우려 해소되나,0,서울경제,산업,,,
2021-10-22 8:20,외인기관 매도 속, 꿋꿋하게 성장해나갈 빅 종목 5,-1,매경뉴스,증권,,,
2021-10-22 8:05,[핫클릭]시간외 급등주 분석 - 제닉(123330), 한화우(000885),0,한경뉴스,증권,,,
2021-10-22 7:38,[e공시 눈에 띄네] 코스닥-21일,0,아시아경제,증권,,,,
2021-10-22 7:00,[기업공시 10월 21일]나노스, 美 면역세포 치료제 연구개발 업체 지분 100% 취득 등,0,서울경제,증권,,,
2021-10-21 20:36,에이치엘비, 에프에이 인수…“안정적 유동성 확보”,0,인포스탁,코스닥종목,,,
2021-10-21 18:35,에이치엘비(주) 주권매매거래정지해제(우회상장 미해당),0,코스닥공시,시장조치,,,,
2021-10-21 18:15,주식대차거래 상환 상위종목(코스닥),0,인포스탁,코스닥종목,,,,
2021-10-21 18:10,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(10월 21일-최종치),0,서울경제,증권,,,,
2021-10-21 17:41,[코스닥 공시] 에이치엘비 / 메디톡스 / 엔피 등,0,매경뉴스,증권,,,,
2021-10-21 16:59,에이치엘비(주) 증권 발행결과(자율공시),0,코스닥공시,수시공시,,,,
2021-10-21 16:11,코스피, 개인 매도에 이틀 연속 하락세...'3000선' 후퇴,0,아시아경제,증권,,,
2021-10-21 15:31,장 중 기업공시 [10월 21일],0,서울경제,증권,,,,
2021-10-21 14:05,임상 3상승인! 정부 예산 전폭지원! 황금 수혜 株 또 갑니다!,0,아시아경제,증권,,,,
2021-10-21 11:29,[제약+] 티에스바이오, 셀투인 기술이전 계약 체결 外,1,팍스넷뉴스,산업,,,
2021-10-21 11:10,급등임박 추천주가 무료! '주식카톡방 입장하기',0,한경뉴스,증권,,,,
2021-10-21 10:37,에이치엘비, 체외진단 의료기기기업 에프에이 인수,0,연합뉴스,경제,,,
2021-10-21 10:34,거래소, 오늘 에이치엘비 주식매매 정지,0,아시아경제,증권,,,
2021-10-21 10:32,에이치엘비," 570억원 규모 BW 발행 결정 ""에프에이 양수대금""",0,아시아경제,증권,,,
2021-10-21 10:15,에이치엘비 물리신 분들은 대응전략 확인하세요!,0,한경뉴스,증권,,,,
2021-10-21 10:03,에이치엘비(HLB), 체외진단의료기기 기업 ‘에프에이’ 1,019억원에 인수,0,서울경제,산업,,
2021-10-21 9:55,에이치엘비," 체외진단의료기기 업체 인수 ""안정적 유동성 확보""",0,머니투데이,주식,,,
2021-10-21 9:50,에이치엘비, ‘에프에이’ 인수로 안정적 유동성 확보,0,인포스탁,코스닥종목,,,
2021-10-21 9:47,에이치엘비," 에프에이 인수로 유동성 확보...""바이오사업 확대 및 재무건전성 강화""",0,뉴스핌,금융,,,
2021-10-21 9:35,에이치엘비 “에프에이 인수로 유동성 확보…재무건전성 강화”,0,한경뉴스,IT/과학,,,,
2021-10-21 9:31,코스피, '3020선' 근접 소폭 오름세...코스닥 '1000선' 아래로,0,아시아경제,증권,,,
2021-10-21 9:30,에이치엘비, 에프에이 지분 100% 1019억에 인수,0,이데일리,경제/산업,,,
2021-10-21 9:24,[SEN]에이치엘비, 체외진단의료기기 기업 ‘에프에이’ 인수···“안정적 영업익 확보”,0,서울경제,증권,,,
2021-10-21 9:23,코스닥, 상승 출발 뒤 하락…1000선 아래로,0,이데일리,경제/산업,,,
2021-10-21 9:19,[SEN]에이치엘비, 에프에이 우회상장 여부 통지까지 거래 정지,0,서울경제,증권,,,
2021-10-21 9:06,에이치엘비, 주식회사 에프에이 주식 양수 결정,0,인포스탁,코스닥종목,,,
2021-10-21 9:06,에이치엘비(주) 주권매매거래정지(우회상장여부 및 요건충족확인),0,코스닥공시,시장조치,,,,
2021-10-21 9:06,에이치엘비(주) 타법인 주식 및 출자증권 양수결정,0,코스닥공시,수시공시,,,,
2021-10-21 9:06,에이치엘비, 570억원 규모 신주인수권부사채권 발행 결정,0,인포스탁,코스닥종목,,,
2021-10-21 9:06,에이치엘비(주) 신주인수권부사채권발행결정(제34회차),0,코스닥공시,수시공시,,,,
2021-10-20 19:01,[정보] 주식으로 “수익” 보는 방법 공개,0,이데일리,경제/산업,,,,
2021-10-20 18:35,20일, 코스닥 외국인 순매도상위에 IT부품 업종 3종목,0,한경뉴스,증권,,,
2021-10-20 18:16,주식대차거래 상환 상위종목(코스닥),0,인포스탁,코스닥종목,,,,
2021-10-20 18:07,지트리홀딩스, 양원석 대표 형사 고발에이치엘비와 경영권 양도 과정에서 업무상 배임 혐의,0,팍스넷뉴스,산업,,,
2021-10-20 16:09,코스피 기관·외인 순매도에 반락…3,010대로 밀려(종합),0,연합뉴스,경제,,,
2021-10-20 16:03,쉬어가는 코스피…3000대 약보합 마감,0,아시아경제,증권,,,,
2021-10-20 15:50,[코스닥 마감]1000선 위태…개인 나홀로 ‘사자’,0,이데일리,경제/산업,,,,
2021-10-20 14:58,코스닥, 장중 하락 전환…1000선 위협,0,이데일리,경제/산업,,,
2021-10-20 10:56,[제약+] 휴젤, 미용 포럼 개최…'학술 마케팅' 힘 싣는다 外,0,팍스넷뉴스,산업,,,
2021-10-20 10:15,‘이용료 없는 카카오톡 종목추천’, 화제,0,한경뉴스,증권,,,
2021-10-20 9:39,코스피, 美 증시 훈풍에 소폭 오름세…LG화학 2%대↑,0,한경뉴스,증권,,,
2021-10-20 9:33,양시장 강보합 출발…장초반 코스피 3030대,0,아시아경제,증권,,,,
2021-10-20 9:13,코스닥, 간밤 뉴욕증시 훈풍에 상승 출발 '1010선',0,이데일리,경제/산업,,,
2021-10-19 20:03,추천주를 무료로 주는 카톡방을 발견했다.,0,한경뉴스,증권,,,,
2021-10-19 17:45,“국전약품” 추가재료 드디어 나왔습니다.,0,한경뉴스,증권,,,,
2021-10-19 16:05,기관·외국인 견인한 삼천피…개인이 이끈 천스닥 회복,0,아시아경제,증권,,,,
2021-10-19 15:37,[코스닥 마감]개인 순매수에 1%대 상승… 11거래일만의 '1000선',0,이데일리,경제/산업,,,,
2021-10-19 14:51,에이치엘비그룹, ESG 경영위원회 신설,0,연합뉴스,경제,,,
2021-10-19 14:37,에이치엘비그룹, ESG 경영위원회 신설…경영 투명성 '↑',0,아시아경제,증권,,,
2021-10-19 14:36,[핫클릭]지금 시장이 집중하고 있는 키워드는 오징어게임, 이재명, 홍준표 등,0,한경뉴스,증권,,
2021-10-19 14:18,[SEN]에이치엘비그룹," ESG 경영위원회 신설···""경영 투명성 강화""",0,서울경제,증권,,,
2021-10-19 14:02,[핫클릭]이슈종목분석-지금 뜨는 종목과 그 이유는?,0,한경뉴스,증권,,,,
2021-10-19 13:55,에이치엘비그룹, ESG 경영위원회 신설 통해 '경영 투명성' 높인다,0,뉴스핌,금융,,,
2021-10-19 13:39,에이치엘비그룹, ESG 경영위원회 신설,0,한경뉴스,IT/과학,,,
2021-10-19 13:04,[핫클릭]오늘 증권사가 집중 조명하는 우량 종목 3,0,한경뉴스,증권,,,,
2021-10-19 12:51,에이치엘비(028300)  소폭 상승세 +3.35%,0,인포스탁,코스닥종목,,,,
2021-10-19 11:21,[핫클릭]오늘 증권사가 집중 조명하는 우량 종목 3,0,한경뉴스,증권,,,,
2021-10-19 11:10,급등임박 추천주가 무료! '주식카톡방 입장하기',0,한경뉴스,증권,,,,
2021-10-19 9:32,[핫클릭]지금 시장이 집중하고 있는 키워드는 오징어게임, 이재명, 홍준표 등,0,한경뉴스,증권,,
2021-10-19 9:17,코스피, 실적 시즌 기대감에 상승 출발…'7만전자' 안착할까,0,한경뉴스,증권,,,
2021-10-19 9:08,코스닥, 개인 순매수에 상승 출발…11거래일만의 '1000선',0,이데일리,경제/산업,,,
2021-10-18 20:03,추천주를 무료로 주는 카톡방을 발견했다.,0,한경뉴스,증권,,,,
2021-10-18 18:35,18일, 외국인 코스닥에서 휴젤(+4.74%), 컴투스(+10.4%) 등 순매도,0,한경뉴스,증권,,
2021-10-18 18:03,"추천주 무료로 주는 ""평생무료 주식카톡방""",0,한경뉴스,증권,,,,
2021-10-18 17:50,내일 상한가는 어떤 종목? 후보주 확인~,0,한경뉴스,증권,,,,
2021-10-18 15:44,[코스닥 마감]0.3% 상승해 '990선'…2차전지·K-컨텐츠 '강세',0,이데일리,경제/산업,,,,
2021-10-18 15:42,코스피, 기관 '팔자'에 소폭 하락…3000선 회복,0,한경뉴스,증권,,,
